"","Gammaproteobacteria","Bacilli","Polyangia","Alphaproteobacteria","Bacteroidia","Actinobacteria","Clostridia","Chloroflexia","Limnochordia","Halanaerobiia","Planctomycetes","Spirochaetia","Verrucomicrobiae","Vicinamibacteria","Myxococcia","Gemmatimonadetes","bacteriap25","Methylomirabilia","Acidobacteriae","Desulfovibrionia","Blastocatellia","Thermoleophilia","Deinococci","Babeliae","Sumerlaeia","BRH-c20a","Longimicrobia","Negativicutes","Hydrogenedentia","Methanobacteria","Phycisphaerae","Coriobacteriia","Nitrososphaeria","JG30-KF-CM66","Nitrospiria","Desulfuromonadia","Anaerolineae","Acidimicrobiia","Bdellovibrionia","Ignavibacteria","Entotheonellia","Methanosarcinia","Thermoanaerobaculia","Subgroup 5","Vampirivibrionia","Fimbriimonadia","Oligoflexia","Desulfitobacteriia","OM190","Cyanobacteriia","Fibrobacteria","Abditibacteria","Subgroup 25","Deferribacteres","Dadabacteriia","OLB14","Dehalococcoidia","Holophagae","Syntrophomonadia","Subgroup 11","Kapabacteria","vadinHA49","MB-A2-108","Chlamydiae","Sericytochromatia","Desulfotomaculia","BD7-11","Incertae Sedis","Thermoanaerobacteria","BD2-11 terrestrial group","Pla4 lineage","Rhodothermia","Ktedonobacteria","Subgroup 18","Leptospirae","KD4-96","AD3","Gracilibacteria","Campylobacteria","Thermoplasmata","Methanocellia","TK10","Latescibacteria","Subgroup 22","Cloacimonadia","Kiritimatiellae","N9D0","Parcubacteria","Symbiobacteriia","MVP-15","Calditrichia","Chthonomonadetes","Gitt-GS-136","S0134 terrestrial group","Moorellia","Saccharimonadia","Lineage IIa","ABY1","Desulfobulbia","Syntrophia","AKAU4049","Endomicrobia","Pla3 lineage","Lentisphaeria","Microgenomatia","Kryptonia","Bathyarchaeia","Berkelbacteria","4-29-1","Chitinivibrionia","Subgroup 20","Elusimicrobia","Nanoarchaeia","WWE3","Brevinematia","Fusobacteriia","Rubrobacteria","Lineage IIb","CPR2","Syntrophobacteria","Methanomicrobia","Omnitrophia","Defferrisomatia","Armatimonadia","Desulfomonilia","V2072-189E03","Thermodesulfovibrionia","P2-11E","AT-s3-28","P9X2b3D02","Micrarchaeia","Rs-M47","Lineage IIc","OC31","SHA-26","028H05-P-BN-P5","Synergistia"
"3-so-2",0.0458891932151266,0.0116284657152467,0.0151842775455288,0.239777040987939,0.00581423285762337,0.0337802123876796,0.000480515112200279,0.000192206044880111,0,0,0.157849214357792,0,0.126471577531113,0.0311854307817981,0.00567007832396329,0.00182595742636106,0.00456489356590265,0.0337802123876796,0.128681947047235,0,0.00826485992984479,0.0108115900245063,0,0.000961030224400557,0,0,0,0,0,0,0.00249867858344145,0,0.00269088462832156,0,0.00504540867810293,0,0.00456489356590265,0.00182595742636106,0.000144154533660084,0,0.00821680841862477,0,0.00144154533660084,0.0107154870020662,0.00197011196002114,0.000240257556100139,0.000624669645860362,0,0.000192206044880111,0,0,0,0.00235452404978137,0,0,0,0.000480515112200279,0.00778434481764451,0,0,0,9.61030224400557e-05,0.00067272115708039,0.000432463600980251,0,0,0.000240257556100139,0,0,0,0,0,0.0283023401085964,0,0,0.000336360578540195,0.0148959684782086,0,0,0.000144154533660084,0,0.00269088462832156,0,0.00105713324684061,0,0,0,0,0,0,0,0.000864927201960502,0,0,0,0,0.000192206044880111,0,0,0,0,0,0,0,0,0.000192206044880111,0.000528566623420307,0,0.000144154533660084,0,0,0.000192206044880111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-so-3",0.0351070269080504,0.0145270456171243,0.00451218841137952,0.250261376767732,0.00385186815605569,0.0467176580641611,0.000440213503549221,0.000385186815605569,0,0,0.123369834369669,0,0.10334011995818,0.0373631211137402,0.00544764210642161,0.00253122764540802,0.00484234853904144,0.0350520002201068,0.133384691575414,0,0.0127661916029274,0.0177736202057998,0,0.000220106751774611,0,0,0,0.000715346943267485,0,0.000330160127661916,0.000605293567380179,0,0.00665822924118197,0.000385186815605569,0.00440213503549221,0,0.00253122764540802,0.00638309580146371,0.000110053375887305,0,0.00550266879436527,0,0.00231112089363341,0.00781378968799868,0.00165080063830958,0,0,0,0,0.000165080063830958,0.000165080063830958,0,0.00126561382270401,0,0,0,0.000660320255323832,0.00434710834754856,0,0.00126561382270401,0,0.000110053375887305,0.00451218841137952,0.000605293567380179,0,0,0.000220106751774611,0,0,0,0,0,0.0363726407307544,0,0,0.000605293567380179,0.043250976723711,0,0,0.000220106751774611,0,0.00352170802839377,0,0.000660320255323832,0,0,0,0.000110053375887305,0,0,0,0.000935453695042095,0,0,0,0,0.000605293567380179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sox-1",0.059647286940999,0.0139423224893047,0.0107106583361546,0.299159767320181,0.00987965898248746,0.0351789726385768,0.00153888769197624,0.000276999784555723,0,0,0.12372657043489,0.000523221815271922,0.111107691360684,0.0384414145455665,0.00489366286048444,0.003108553137792,0.00750977193684405,0.0339170847311563,0.0961497029946754,0,0.00603243975254686,0.0171432088886153,0,0.000830999353667169,0,0,6.15555076790496e-05,0.000184666523037149,0,0.000400110799913822,0.000553999569111446,0,0.0038472192299406,0.000430888553753347,0.00187744298421101,0,0.00304699763011295,0.00680188359853498,0.000430888553753347,0,0.00520144039887969,0,0.00107722138438337,0.0125265458126866,0.0038472192299406,0,0.00187744298421101,0,0.000430888553753347,0.000123111015358099,0.000276999784555723,0,0.00141577667661814,0,0.000123111015358099,0,0,0.00566310670647256,0,0.00129266566126004,0,0.000153888769197624,0.00233910929180388,0.000369333046074297,0,0,0.000738666092148595,0,0,0,0.000677110584469545,0,0.0150810993813671,0.000184666523037149,0,0.000738666092148595,0.0115724354436613,0,6.15555076790496e-05,0,0,0.0038472192299406,0,0.000800221599827645,0,0,0,0,0,0,0,0.000954110369025268,0,0,0,0,0,0.000123111015358099,0,0,0,0,0,0,0,0.000153888769197624,0,0,0,0,0,0,9.23332615185744e-05,0,0,0,0,0,0,0,0,9.23332615185744e-05,0,0.000153888769197624,0,0,0,0,0,0,0,0,0.000123111015358099,0,0,9.23332615185744e-05,0
"3-sox-2",0.0413529992846681,0.0112749940389004,0.00742582688966856,0.227237115509078,0.00592703614129509,0.028136389958102,0.00139660047007528,0.000647205095888544,0,0,0.156623633205028,0.00105596620908131,0.143815784991654,0.060564771604728,0.00510951391490956,0.00415573798412644,0.00602922641959328,0.0476547331130565,0.0931975338079504,0,0.0137956875702558,0.0137956875702558,0,0.00132847361787649,0,0,0,0.000306570834894574,0,0,0.0022822495486596,0,0.00183942500936744,0.000136253704397588,0.00245256667915659,0,0.00105596620908131,0.00504138706271077,0.000647205095888544,0,0.00797084170725892,0,0.000919712504683721,0.0125353408045781,0.00255475695745478,0,0.000715331948087339,0,0.000408761113192765,0.000102190278298191,0.000102190278298191,0,0.00122628333957829,0,0,0,0.000442824539292162,0.00861804680314746,0,0.00057907824368975,0,0.000272507408795177,0.00102190278298191,0.000408761113192765,0,0,0.000749395374186736,0,0,0,0.000374697687093368,0,0.0224818612256021,0.000340634260993971,0,0.000476887965391559,0.00977620329052696,0,0,0,0,0.00292945464454815,0,0.000374697687093368,0,0,0,0,0,0,0,0.000442824539292162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136253704397588,0.000204380556596382,0,0,0,0,0.000170317130496985,0,0,0,0,0,0,0,0,0,0,0,0.000102190278298191,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sox-3",0.0365901382728933,0.0148708583355074,0.00857683276806679,0.220258283328985,0.0045982259326898,0.0271327941560136,0.000978345943125489,0.000815288285937908,0.00026089225150013,0,0.162274980433081,0.000489172971562745,0.14929559092095,0.0524393425515262,0.00345682233237673,0.00322854161231411,0.00492434124706496,0.04004696060527,0.106802765457866,0,0.012946777980694,0.0133055048265067,0.000228280720062614,0.000358726845812679,0,0,0,0,0,0.000163057657187582,0.000782676754500391,0,0.00251108792068876,0.000358726845812679,0.00329376467518915,0,0.00198930341768849,0.00443516827550222,0.00026089225150013,0,0.00733759457344117,0,0.000847899817375424,0.0126858857291938,0.00264153404643882,9.78345943125489e-05,6.52230628750326e-05,0,0.000456561440125228,0,0,0,0.000945734411687973,0,0,0,0,0.00570701800156535,0,0,0,9.78345943125489e-05,0.000717453691625359,0.00061961909731281,0,0,0.000358726845812679,0,0,0,0,0,0.0290894860422645,0.000358726845812679,0,0,0.0132728932950691,0,0,0,0,0.00361987998956431,0,0.000978345943125489,0,0,0,0,0,0,0,0.00189146882337595,0,0,0,0.000130446125750065,0,0,0,0,0,0,0,0,0,9.78345943125489e-05,0.000228280720062614,0,0,0,0,0.000195669188625098,0,0,0,0,0,0.000195669188625098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-11",0.178580201424711,0.00728731679358061,0.0249733890117088,0.315565381151232,0.0880619012527634,0.0655039711782527,0.121223286661754,0.00282485875706215,0.0178088921640874,0.00552689756816507,0.0388520429051011,0.000245639891918448,0.0546548759518546,0.00151477933349709,0.014656513551134,0.0010234995496602,0.00098255956767379,0.00139195938753787,0.0036027184148039,0.00163759927945632,0.00245639891918448,0.00225169900925244,0.000368459837877671,0,0.00188323917137476,0.0015557193154835,0,0.00438057807254565,0.000941619585687382,0.00474903791042332,0.00139195938753787,0.00274297879308933,0.000491279783836895,0.000122819945959224,0.000163759927945632,0.00188323917137476,0.00245639891918448,0.00131007942356505,0.0015557193154835,0.00143289936952428,0.000532219765823303,0.00270203881110292,0,0,0.00114631949561942,0.00135101940555146,0.000450339801850487,0.000532219765823303,0,0,0.0020879390813068,0.000491279783836895,0,0,0,0,0,0,0.00221075902726603,0,0.00192417915336117,0.000245639891918448,0,0.000327519855891263,0,0,0,0.00163759927945632,0.00139195938753787,0,0,0,0.000859739621714566,0,8.18799639728159e-05,0,0,0.000286579873904855,0,0.000327519855891263,0.000163759927945632,0.000163759927945632,0,0,0,0.000327519855891263,0,0,0,0,0,0,0,0,0.000122819945959224,0,0,0,0,0,0,0.000368459837877671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-12",0.0414296447354299,0.0167435869915209,0.0133447819398233,0.417051268290938,0.0174591248971414,0.155486386891346,0.158026546456299,0.0121283675002683,0.0111623913276806,0.0109477299559944,0.0367428714536153,0.000321992057529248,0.0223247826553612,0.000250438266967193,0.0117705985474581,0.00014310758112411,0.00042932274337233,0.000608207219777468,0.00239705198382884,0.00014310758112411,0.000608207219777468,0.00633251046474187,0,0.00042932274337233,0.0010375299631498,0.00311258988944939,0,0.00586741082608851,0.00028621516224822,0.0176022324782655,0,0.0067618332081142,0.00239705198382884,0,0,0.00114486064899288,0.00203928303101857,0.0032556974705735,0.00196772924045651,0.00071553790562055,0.000357768952810275,0.00397123537619405,0,0,0.00211083682158062,0.000214661371686165,0.000608207219777468,0.000787091696182605,0,7.1553790562055e-05,0.000822868591463633,0.000178884476405138,0,0,0,0,0,0,0.00175306786877035,0,0,0,0,0.00071553790562055,0,0.000393545848091303,0,0.000393545848091303,0.000787091696182605,0,0,0,0.000608207219777468,0,0,0,0.00042932274337233,0,0,0.000393545848091303,0.000250438266967193,0.00071553790562055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014310758112411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-13",0.0114955525403287,0.0310945273631841,0.00799035127393336,0.449268807477763,0.00162068445650535,0.218227046585256,0.10564601236243,0.0125131916176692,0.00380672395597769,0.0126262626262626,0.0170360319614051,0,0.0130031659882406,0.00158299412030755,0.00961103573043872,0.000150761344791196,0.00501281471430725,0.00260063319764812,0.00565355042966983,0,0.000565355042966983,0.0153399668325041,0,0.000565355042966983,7.53806723955978e-05,0.00244987185285693,0,0.00505050505050505,0,0.00832956429971355,0,0.00904568068747173,0.00388210462837329,0.000376903361977989,0.000263832353384592,0.00131916176692296,0.000414593698175788,0.00633197648123021,0.00263832353384592,0.000150761344791196,0.00162068445650535,0.00241218151665913,0,0.00109301974973617,0.000716116387758179,0,0.000489974370571386,0.00278908487863712,0,0.000113071008593397,0.00109301974973617,0,0,0,0,0,0,0.000226142017186793,0.000188451680988994,0,0,0,0.000226142017186793,0.000150761344791196,0.000188451680988994,0,0,0.000188451680988994,0.000565355042966983,0,0,0,0.013304688677823,0,0,0,0.00131916176692296,0,0,0,0.000376903361977989,0.00293984622342831,0,0,0,0,0,0,0.000188451680988994,0,0,0,0,0,0,0.000188451680988994,0,0,0,0,0,0.00033921302578019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-21",0.202422058749937,0.00215182905469649,0.0425861982685282,0.336586098183456,0.058149427012961,0.094430265725867,0.095356052644748,0.00432867937747085,0.022243907321223,0.00775659310413852,0.0306760746634639,0.000500425361557324,0.026172246409448,0.00157633988890557,0.00758144422759346,0.000975829455036781,0,0,0.00175148876545063,0.000825701846569584,0.00105089325927038,0.00290246709703248,0.000675574238102387,0.000200170144622929,0.00100085072311465,0.00175148876545063,0,0.00382825401591353,0.000575489165790922,0.00823199719761798,0.000825701846569584,0.00252714807586448,0.000300255216934394,0.000350297753090127,0.000150127608467197,0.000800680578491718,0.00482910473902817,0.00437872191362658,0.00172646749737277,0.00462893459440524,0,0.00127608467197118,0.00628033828754441,0,0.00135114847620477,0.000500425361557324,0.00135114847620477,0.000425361557323725,0,0,0.0034779562628234,0.000175148876545063,0,0,0,0,0.000100085072311465,0.000400340289245859,0.00190161637391783,0,0.000600510433868789,5.00425361557324e-05,0,0.000375319021167993,0,0.00032527648501226,0,0,0.000625531701946655,0,0,0,0.000150127608467197,0,0,0,0,0,0,0.000375319021167993,0.000625531701946655,0.000125106340389331,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50638042335986e-05,0,0,0,0,0,0.000100085072311465,0,0,0,5.00425361557324e-05,0,7.50638042335986e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-22",0.166393165693325,0.00287176022008784,0.0751966793764178,0.296949659732613,0.0889039046286018,0.080361021284811,0.0966745499300159,0.00383705777305855,0.0149862445098702,0.0071432018919832,0.046720401563782,0.000965297552970703,0.0302862107244558,0.00308895216950625,0.00767411554611709,0.00118248950238911,0,0.000120662194121338,0.00144794632945605,0.000989429991794971,0.000820502920025098,0.00229258168830542,0.000530913654133887,0.000337854143539746,0.000917032675322168,0.000941165114146436,9.65297552970703e-05,0.00557459336840581,0.00118248950238911,0.00581591775664849,0.00166513827887446,0.0018581977894686,9.65297552970703e-05,0.000265456827066943,9.65297552970703e-05,0.0017858004729958,0.00736039384140161,0.00514020946956899,0.00238911144360249,0.00555046092958154,0,0.00168927071769873,0.0061055070225397,0,0.00176166803417153,0.000627443409430957,0.00125488681886191,0.000579178531782422,0,0,0.00622616921666104,0.000289589265891211,0,0,0,0.000458516337661084,0.000289589265891211,0,0.0016410058400502,0,0.00137554901298325,9.65297552970703e-05,0,0.000193059510594141,0.000675708287079492,0.000144794632945605,0,0.000458516337661084,0.00193059510594141,0,0,0,0.000193059510594141,0,0,0,0,4.82648776485352e-05,0,0.000434383898836816,0.000337854143539746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23973164728027e-05,0,0,0,0,0,0,0,0,0,0,9.65297552970703e-05,9.65297552970703e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-23",0.102318373672084,0.00691230144974818,0.0152927023224517,0.380686336480232,0.0780743429235569,0.0933262647064821,0.135003976102604,0.00350712639928226,0.0154966050200844,0.00782986358909528,0.0388434638990274,0.00199824643680036,0.0319311624492792,0.000489366474318455,0.00831923006341374,0.000183512427869421,0.000815610790530759,0.000550537283608262,0.00379259017596803,0.000937952409110373,0.00136614807413902,0.00191668535774728,0.00038741512550211,6.11708092898069e-05,0.0011826356462696,0.00191668535774728,0,0.00550537283608262,0.0011826356462696,0.0140488958668923,0.000530147013844993,0.00254878372040862,0.000836001060294028,0,0.000224292967395959,0.00183512427869421,0.00287502803662092,0.00258956425993516,0.000693269171951145,0.00554615337560916,0.000672878902187876,0.00481210366413148,0.00020390269763269,0.000652488632424607,0.00199824643680036,0.000285463776685766,0.000367024855738841,0.00103990375792672,0,0.000142731888342883,0.00487327447342128,0.000265073506922497,0,0,0,0,0,0.00038741512550211,0.00248761291111881,0,0.00130497726484921,0.000224292967395959,0,0.000407805395265379,0.000326244316212303,0.000244683237159228,0,0.000611708092898069,0.000958342678873641,0,0,0,0.00128458699508594,0,0,0,0.00038741512550211,0,4.07805395265379e-05,0.00038741512550211,0.000632098362661338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11708092898069e-05,0,0,0,0,0,0,0,0.000183512427869421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-31",0.0544133116572631,0.0257243951420101,0.0158267189442479,0.376279047527972,0.0268002295113321,0.161614229702592,0.122166969494119,0.0111647700105193,0.00638328392464378,0.00695706225494884,0.0399493162474897,0.000573778330305059,0.0392320933346084,0.00346657741225973,0.00937171272831596,0.000358611456440662,0.00337094769054222,0.00258200248637276,0.00643109878550253,0.000215166873864397,0.00167352013005642,0.00638328392464378,0.000239074304293775,0.000573778330305059,0.000549870899875681,0.00473367122501674,0,0.00903700870230468,0,0.00841541551114086,9.56297217175098e-05,0.00430333747728794,0.00193650186477957,9.56297217175098e-05,0.000239074304293775,0.00150616811705078,0.00592904274648561,0.00334704026011284,0.000406426317299417,0.000693315482451946,0.00133881610404514,0.00341876255140098,7.17222912881324e-05,0.00107583436932199,0.00274935449937841,0.000239074304293775,0.000884574925886966,0.00162570526919767,0,0.00150616811705078,0.00227120589079086,9.56297217175098e-05,0,0,0,0,0.000143444582576265,0.000310796595581907,0.000836760065028211,0,0.000525963469446304,7.17222912881324e-05,0,0.000239074304293775,0.000167352013005642,0.000143444582576265,0,0.000358611456440662,0.00105192693889261,0,0,0,0.00939562015874534,0,0,0.000310796595581907,0.00174524242134455,0,0,0.000836760065028211,0.000334704026011284,0.000669408052022569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17222912881324e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-32",0.173410028217929,0.00777078359018884,0.0132841328413284,0.260907314955503,0.138571738658563,0.065443889733015,0.108226611677881,0.00366833080095507,0.0500325591491209,0.00766225309311917,0.0322335576296939,0.000629476883004124,0.0511178641198177,0.00266985022791404,0.0121771217712177,0.00186672454959844,0.000564358584762318,0,0.000998480573041025,0.0010418927718689,0.00240937703494682,0.00201866724549598,0.000564358584762318,0.00069459518124593,0.00162795745604515,0.00377686129802474,0.000195354894725418,0.00449316257868461,0.00106359887128283,0.00649012372476666,0.00136748426307792,0.00160625135663121,0.00377686129802474,0,0,0.00164966355545908,0.003690036900369,0.00208378554373779,0.00102018667245496,0.00262643802908617,6.51182982418059e-05,0.00210549164315173,0.000130236596483612,0.000303885391795094,0.00219231604080747,0.000195354894725418,0.000651182982418059,0.000651182982418059,6.51182982418059e-05,0,0.00605600173648795,0.00136748426307792,0,0,0,0,0.000238767093553288,0.000542652485348383,0.0018450184501845,0,0.0010418927718689,0.000282179292381159,0,0.000260473192967224,6.51182982418059e-05,0.000130236596483612,0,0.000651182982418059,0.00355980030388539,0.000238767093553288,0,0,0,0,0,0.000390709789450836,0,0,0,0.000672889081831995,0.000455828087692642,0.000173648795311483,0,0,0,0.000716301280659865,0,0,0,0,0,0,0.000130236596483612,0,0,6.51182982418059e-05,0,0,0.000108530497069677,0,0,0,0,0,0,0,0.000238767093553288,0,0,0,0,0,0,0,0,0,0,0,0,0.000108530497069677,8.68243976557413e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sx-33",0.0123053258988656,0.0195292114153871,0.00348834015436592,0.388112176229846,0.00854231329140001,0.255747521081111,0.14571373636938,0.0114263740489466,0.00271925728568682,0.00848737880078007,0.0249127914961409,0,0.0103276842365479,0.00118109154832862,0.0113989068036367,0.000329606943719614,0.00173043645452798,0.00164803471859807,0.00422995577773505,0,0.000274672453099679,0.00986074106627846,0,0.000192270717169775,0.000274672453099679,0.00390034883401544,0,0.00925646166945917,0,0.0112890378223968,0,0.00563078528854341,0.00324113494657621,0.000219737962479743,0,0.00156563298266817,0.000714148378059164,0.00464196445738457,0.000549344906199357,0.000219737962479743,0.00126349328425852,0.00700414755404181,0,0.000741615623369132,0.00159310022797814,0,0.000247205207789711,0.00271925728568682,0,0.000357074189029582,0.000851484604609004,0,0,0,0,0,0.000247205207789711,0,0.000549344906199357,0,0,0,0.000192270717169775,0.000494410415579422,0,0.000466943170269454,0,0.000137336226549839,0.000741615623369132,0,0,0,0.0126074655972753,0,0,0.000247205207789711,0.00109868981239871,0,0,0.000631746642129261,0.000494410415579421,0.0014557640014283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24017359299036e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-t-1",0.238011734458435,0.510343463642956,0.00307205484870459,0.0581317159997363,0.110172061441097,0.0554552046937834,0.000382358757993276,0.000962489287362384,0,0,0.00305887006394621,2.63695695167776e-05,0.00559034873755686,0.00067242402267783,0,0.000711978376952996,0,0.000421913112268442,0.00106796756542949,0,0.000857011009295273,0.000870195794053662,0.00196453292899993,0,0.000843826224536884,0,0,0.000316434834201332,0,0.000118663062825499,0.000105478278067111,0,0.000118663062825499,0,0,0.000369173973234887,0.00022414134089261,0.00055376095985233,0.00143714153866438,0,5.27391390335553e-05,0,0,0,3.95543542751665e-05,0,0,0,0,0.000949304502603995,7.91087085503329e-05,0.000646054453161052,0,0,0,0.000105478278067111,0,0.000105478278067111,0,0,0,0,0,7.91087085503329e-05,0,0,3.95543542751665e-05,0,0,0,0,0,0.000870195794053662,0,0,0,0.00032961961895972,0,0,3.95543542751665e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27391390335553e-05,0,0,0,0,0,0,0,0,0,0,0.000105478278067111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-t-2",0.201596750077581,0.561077101024064,0.00345586368380963,0.0511185713882698,0.104733827968516,0.0552091855446159,0.000394955849578244,0.000592433774367365,9.87389623945609e-05,0,0.00256721302225858,0.000126950094507293,0.00434451434536068,0.000310322453240049,0.000112844528450927,0.000902756227607414,7.05278302818292e-05,0.000296216887183683,0.00228510170113127,0,0.000366744717465512,0.000324428019296414,0.00174909019098936,0,0.00033853358535278,0,0,0.000155161226620024,0,0.00016926679267639,4.23166981690975e-05,0,0.000253900189014585,0,0,0.000818122831269219,0.000197477924789122,0.000366744717465512,0.00149519000197478,0,8.46333963381951e-05,0,0,0,0,0,0,0,0,0.000550117076198268,7.05278302818292e-05,0.000874545095494682,0,0,0,0,0,0,0,0,0,2.82111321127317e-05,0,0.000183372358732756,0,0,0,0,0,0,0,0,0.00143876773774932,0,0,8.46333963381951e-05,0.000225689056901853,0,0,0,0,4.23166981690975e-05,0,0,0,0,0,0,0,0,0,8.46333963381951e-05,0,0,0,5.64222642254634e-05,0,0,0,0,0,0,0,0,0,0,0.000183372358732756,0,0,0,0,0,0,0,0,0.000112844528450927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-t-3",0.438482509559552,0.16730987112307,0.00111528112165416,0.0341134400226597,0.247911060756267,0.101844639569466,0.000300948874097153,0.000336354623990936,0,0,0.000708114997875655,0.000265543124203371,0.0016463673700609,0.000247840249256479,0,0.000177028749468914,8.85143747344569e-05,3.54057498937827e-05,0.000761223622716329,0,0.000212434499362696,0.00012392012462824,0.000672709247981872,0,0.000159325874522022,0,0,0.000106217249681348,0,0,7.08114997875655e-05,0,8.85143747344569e-05,0,0,0.000371760373884719,0,0.000230137374309588,0.00139852712080442,0,0,0,0,0,0,0,0,0,0,0,0,0.000177028749468914,0,0,0,0,0,0,0,0,0,0,0,7.08114997875655e-05,0,0,0,0,0,0,0,0,0.000300948874097153,0,0,0,0.000265543124203371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31086248406741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54057498937827e-05
"3-tx-1",0.65541455967942,0.0348440034347868,0.0128232038927583,0.063085583436695,0.165575803835512,0.0194447094742868,0.000839614540597271,0.000896860986547085,5.72464459498139e-05,0,0.00969373151416849,0,0.0101898673790669,0.00267150081099132,0.00154565404064498,0.00106860032439653,0,0.000228985783799256,0.00160290048659479,0,0.000419807270298636,0.000305314378399008,0.000515218013548326,7.63285945997519e-05,3.8164297299876e-05,0,0.000343478675698884,0.000553382310848202,0.000362560824348822,0.000438889418948574,0.000267150081099132,0,9.54107432496899e-05,0,0,0.000114492891899628,0.00236618643259231,0.000515218013548326,0.00284324014884076,0,0,0,0.00339662245968896,0,0.000534300162198264,0.000114492891899628,0.0015074897433451,0,0,0.000935025283846961,7.63285945997519e-05,0.000152657189199504,0,0,7.63285945997519e-05,0,0,0,0,0,5.72464459498139e-05,0,0,0.00019082148649938,0.000725121648697643,0,0.00028623222974907,0,0,9.54107432496899e-05,0,0,0.000305314378399008,0,0.000152657189199504,0,0.000248067932449194,0.000305314378399008,0.000114492891899628,0,0,0,0,0,0,0,0,0.000209903635149318,0,0,0,3.8164297299876e-05,0,9.54107432496899e-05,0,0.000133575040549566,0,0,0,0,0,0,0,0,5.72464459498139e-05,0,0,0,0,0,0,0,0,0,0,0.000171739337849442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-tx-3",0.708977212506624,0.033492315845257,0.00135665076841547,0.0208373078961314,0.210916799152093,0.0149231584525702,0.000148383677795442,0.000402755696873344,0,0,0.000423953365129836,0,0.00303126656067833,0,0.000190779014308426,0,0,0.000169581346051934,0.000529941706412295,0,0.000127186009538951,0.000105988341282459,8.47906730259671e-05,0,4.23953365129836e-05,0,0,0.000254372019077901,0,0.000317965023847377,0.000105988341282459,0,0,0,0,6.35930047694754e-05,0.00036036036036036,0,0.00182299947005829,0,8.47906730259671e-05,0,0.000381558028616852,0,6.35930047694754e-05,0,0.000105988341282459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35930047694754e-05,6.35930047694754e-05,0,0,0,0,0,0,0,0.000317965023847377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23953365129836e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
